Query Name,Hit Contig ID,Hit length,Nb. HSPs,Score ,E Value ,Align. length,Identity,Query Start Position,Query End Position,Query frame,Query Coverage,Hit Start Position,Hit End Position,Hit frame,Hit coverage,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196440_LN:i:134635_RC:i:8_XO:i:0_pilon,136593,1,81,2.00E-35,112,91.10%,1,112,1,100%,125243,125353,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196366_LN:i:890567_RC:i:79_XO:i:0_pilon,886783,2,81,2.00E-35,112,91.10%,1,112,1,100%,388912,389022,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196366_LN:i:890567_RC:i:79_XO:i:0_pilon,886783,2,62,8.00E-25,75,94.70%,38,112,1,67%,551481,551554,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196098_LN:i:670113_RC:i:59_XO:i:0_pilon,689579,1,81,2.00E-35,112,91.10%,1,112,1,100%,639716,639607,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199714_LN:i:210514_RC:i:8_XO:i:0_pilon,216654,1,80,8.00E-35,111,91%,1,111,1,99.10%,96137,96028,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197728_LN:i:665407_RC:i:60_XO:i:0_pilon,675355,1,80,8.00E-35,112,91.10%,1,112,1,100%,583935,584043,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196458_LN:i:130471_RC:i:14_XO:i:0_pilon,132286,1,80,8.00E-35,112,91.10%,1,112,1,100%,24266,24158,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,80,8.00E-35,112,91.10%,1,112,1,100%,124620,124513,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,59,4.00E-23,82,91.50%,31,112,1,73.20%,186734,186656,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196230_LN:i:1062319_RC:i:86_XO:i:0_pilon,1072032,3,43,3.00E-14,43,100%,50,92,1,38.40%,1016801,1016843,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199372_LN:i:608350_RC:i:39_XO:i:0_pilon,623072,1,79,3.00E-34,112,90.20%,1,112,1,100%,545006,544895,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196392_LN:i:674541_RC:i:50_XO:i:0_pilon,691122,2,79,3.00E-34,113,90.30%,1,112,1,100%,78657,78546,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196392_LN:i:674541_RC:i:50_XO:i:0_pilon,691122,2,66,5.00E-27,82,93.90%,31,112,1,73.20%,140111,140031,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200380_LN:i:136621_RC:i:7_XO:i:0_pilon,144396,1,78,1.00E-33,112,90.20%,1,112,1,100%,54295,54404,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199442_LN:i:398565_RC:i:26_XO:i:0_pilon,407122,1,78,1.00E-33,113,90.30%,1,112,1,100%,208140,208031,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199090_LN:i:511081_RC:i:39_XO:i:0_pilon,512302,1,78,1.00E-33,113,90.30%,1,112,1,100%,419074,418964,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198008_LN:i:377876_RC:i:25_XO:i:0_pilon,381733,1,78,1.00E-33,113,90.30%,1,112,1,100%,272847,272957,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197558_LN:i:276793_RC:i:28_XO:i:0_pilon,280392,1,78,1.00E-33,112,90.20%,1,112,1,100%,112399,112289,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197510_LN:i:300387_RC:i:19_XO:i:0_pilon,301059,1,78,1.00E-33,112,90.20%,1,112,1,100%,173549,173659,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,2,78,1.00E-33,112,90.20%,1,112,1,100%,90863,90753,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197176_LN:i:607778_RC:i:69_XO:i:0_pilon,613141,2,57,5.00E-22,92,88%,1,92,1,82.10%,134668,134581,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196850_LN:i:412892_RC:i:17_XO:i:0_pilon,406793,3,78,1.00E-33,112,90.20%,1,112,1,100%,85230,85340,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196850_LN:i:412892_RC:i:17_XO:i:0_pilon,406793,3,57,5.00E-22,83,90.40%,31,112,1,73.20%,9633,9553,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196850_LN:i:412892_RC:i:17_XO:i:0_pilon,406793,3,43,3.00E-14,43,100%,50,92,1,38.40%,360860,360902,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196168_LN:i:1167937_RC:i:100_XO:i:0_pilon,1191372,2,78,1.00E-33,111,91%,3,112,1,98.20%,33991,34097,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196168_LN:i:1167937_RC:i:100_XO:i:0_pilon,1191372,2,42,1.00E-13,73,87.70%,40,112,1,65.20%,1044378,1044442,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196094_LN:i:655361_RC:i:45_XO:i:0_pilon,653486,1,78,1.00E-33,112,90.20%,1,112,1,100%,92791,92900,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199604_LN:i:263555_RC:i:32_XO:i:0_pilon,265659,1,77,4.00E-33,112,90.20%,1,112,1,100%,233982,233874,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198836_LN:i:1048334_RC:i:90_XO:i:0_pilon,1056266,2,77,4.00E-33,111,90.10%,2,112,1,99.10%,567127,567236,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198836_LN:i:1048334_RC:i:90_XO:i:0_pilon,1056266,2,57,5.00E-22,64,96.90%,49,112,1,57.10%,766606,766544,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198252_LN:i:481952_RC:i:43_XO:i:0_pilon,492468,2,77,4.00E-33,112,90.20%,1,112,1,100%,54379,54487,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198252_LN:i:481952_RC:i:43_XO:i:0_pilon,492468,2,68,4.00E-28,94,91.50%,1,92,1,82.10%,263812,263904,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197614_LN:i:156887_RC:i:10_XO:i:0_pilon,156997,1,77,4.00E-33,111,90.10%,3,112,1,98.20%,55737,55846,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197016_LN:i:279433_RC:i:33_XO:i:0_pilon,287131,1,77,4.00E-33,112,90.20%,1,112,1,100%,239423,239315,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196920_LN:i:148198_RC:i:9_XO:i:0_pilon,148015,1,77,4.00E-33,112,90.20%,1,112,1,100%,115256,115148,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196690_LN:i:917382_RC:i:82_XO:i:0_pilon,922612,1,77,4.00E-33,115,89.60%,1,112,1,100%,2695,2808,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198702_LN:i:1520904_RC:i:115_XO:i:0_pilon,1542217,1,76,1.00E-32,111,90.10%,1,111,1,99.10%,549062,548955,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197116_LN:i:505497_RC:i:33_XO:i:0_pilon,515723,1,76,1.00E-32,110,90%,1,110,1,98.20%,212479,212371,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196460_LN:i:318633_RC:i:29_XO:i:0_pilon,340264,2,76,1.00E-32,110,90%,3,112,1,98.20%,170325,170217,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196460_LN:i:318633_RC:i:29_XO:i:0_pilon,340264,2,56,2.00E-21,89,88.80%,28,112,1,75.90%,86769,86682,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200450_LN:i:177838_RC:i:11_XO:i:0_pilon,193275,1,75,5.00E-32,112,89.30%,1,112,1,100%,81765,81655,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200446_LN:i:274758_RC:i:24_XO:i:0_pilon,285583,1,75,5.00E-32,112,89.30%,1,112,1,100%,36472,36582,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199150_LN:i:774526_RC:i:64_XO:i:0_pilon,787970,1,75,5.00E-32,112,89.30%,1,112,1,100%,763088,762979,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199066_LN:i:220380_RC:i:14_XO:i:0_pilon,233376,3,75,5.00E-32,112,89.30%,1,112,1,100%,110790,110900,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199066_LN:i:220380_RC:i:14_XO:i:0_pilon,233376,3,73,7.00E-31,111,89.20%,2,112,1,99.10%,130181,130074,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199066_LN:i:220380_RC:i:14_XO:i:0_pilon,233376,3,72,2.00E-30,112,88.40%,1,112,1,100%,81038,81148,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198774_LN:i:397284_RC:i:43_XO:i:0_pilon,400334,1,75,5.00E-32,112,89.30%,1,112,1,100%,329520,329410,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198704_LN:i:667439_RC:i:41_XO:i:0_pilon,673059,1,75,5.00E-32,112,89.30%,1,112,1,100%,422935,422825,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198438_LN:i:136899_RC:i:25_XO:i:0_pilon,140278,1,75,5.00E-32,110,90%,1,110,1,98.20%,38885,38779,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198410_LN:i:40050_RC:i:10_XO:i:0_pilon,39962,1,75,5.00E-32,113,89.40%,1,112,1,100%,17948,17839,-1,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198392_LN:i:561149_RC:i:53_XO:i:0_pilon,564998,1,75,5.00E-32,113,89.40%,1,112,1,100%,543722,543832,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198228_LN:i:711596_RC:i:56_XO:i:0_pilon,717348,1,75,5.00E-32,112,89.30%,1,112,1,100%,689171,689061,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197608_LN:i:781116_RC:i:84_XO:i:0_pilon,784802,1,75,5.00E-32,112,89.30%,1,112,1,100%,15455,15565,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197344_LN:i:501934_RC:i:24_XO:i:0_pilon,508141,1,75,5.00E-32,112,89.30%,1,112,1,100%,9487,9597,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197334_LN:i:1283665_RC:i:121_XO:i:0_pilon,1325692,2,75,5.00E-32,97,92.80%,16,112,1,86.60%,180135,180230,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197334_LN:i:1283665_RC:i:121_XO:i:0_pilon,1325692,2,40,1.00E-12,43,97.70%,50,92,1,38.40%,151563,151605,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196790_LN:i:727037_RC:i:60_XO:i:0_pilon,732432,2,75,5.00E-32,105,91.40%,1,104,1,92.90%,107911,108011,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196790_LN:i:727037_RC:i:60_XO:i:0_pilon,732432,2,63,2.00E-25,92,90.20%,21,112,1,82.10%,578334,578422,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196768_LN:i:929221_RC:i:81_XO:i:0_pilon,932372,1,75,5.00E-32,112,89.30%,1,111,1,99.10%,619533,619423,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,75,5.00E-32,109,89.90%,1,109,1,97.30%,14835,14942,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,54,2.00E-20,113,83.20%,1,112,1,100%,1139235,1139344,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196642_LN:i:2718669_RC:i:231_XO:i:0_pilon,2726473,3,37,7.00E-11,57,89.50%,38,92,1,49.10%,2249753,2249808,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196470_LN:i:652099_RC:i:69_XO:i:0_pilon,651725,1,75,5.00E-32,113,89.40%,1,112,1,100%,33933,33823,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196352_LN:i:248920_RC:i:44_XO:i:0_pilon,256034,1,75,5.00E-32,97,92.80%,16,112,1,86.60%,184601,184507,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196212_LN:i:471102_RC:i:31_XO:i:0_pilon,481411,1,75,5.00E-32,113,89.40%,1,112,1,100%,225082,225192,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198310_LN:i:419402_RC:i:18_XO:i:0_pilon,436505,1,74,2.00E-31,112,89.30%,3,112,1,98.20%,134292,134183,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198286_LN:i:155719_RC:i:23_XO:i:0_pilon,167707,1,74,2.00E-31,112,89.30%,1,112,1,100%,146371,146479,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197474_LN:i:35527_RC:i:12_XO:i:0_pilon,36589,1,74,2.00E-31,111,89.20%,2,112,1,99.10%,20123,20232,1,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196472_LN:i:66705_RC:i:8_XO:i:0_pilon,66706,1,74,2.00E-31,111,89.20%,2,112,1,99.10%,49790,49899,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196246_LN:i:1296388_RC:i:106_XO:i:0_pilon,1299115,1,74,2.00E-31,111,89.20%,1,111,1,99.10%,270931,271039,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196160_LN:i:234185_RC:i:16_XO:i:0_pilon,232563,1,74,2.00E-31,112,89.30%,1,112,1,100%,8649,8757,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg202964_LN:i:74981_RC:i:7_XO:i:0_pilon,81689,1,73,7.00E-31,112,89.30%,2,112,1,99.10%,40347,40240,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200654_LN:i:281160_RC:i:15_XO:i:0_pilon,286423,2,73,7.00E-31,113,88.50%,1,112,1,100%,213099,212988,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200654_LN:i:281160_RC:i:15_XO:i:0_pilon,286423,2,41,4.00E-13,41,100%,50,90,1,36.60%,42032,41992,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199462_LN:i:76712_RC:i:6_XO:i:0_pilon,81982,1,73,7.00E-31,111,89.20%,2,112,1,99.10%,30921,30814,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199424_LN:i:21350_RC:i:6_XO:i:0_pilon,19252,1,73,7.00E-31,114,88.60%,1,112,1,100%,2641,2753,1,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199350_LN:i:185189_RC:i:14_XO:i:0_pilon,200301,1,73,7.00E-31,95,92.60%,16,110,1,84.80%,17324,17231,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198374_LN:i:607052_RC:i:45_XO:i:0_pilon,618394,1,73,7.00E-31,95,92.60%,16,110,1,84.80%,69040,69132,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198162_LN:i:120083_RC:i:20_XO:i:0_pilon,119723,1,73,7.00E-31,107,89.70%,2,107,1,94.60%,86381,86486,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198032_LN:i:207080_RC:i:17_XO:i:0_pilon,200796,1,73,7.00E-31,110,89.10%,3,112,1,98.20%,172821,172929,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196152_LN:i:351447_RC:i:33_XO:i:0_pilon,351194,1,73,7.00E-31,113,88.50%,1,112,1,100%,120385,120496,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198572_LN:i:953581_RC:i:91_XO:i:0_pilon,962889,2,72,2.00E-30,112,88.40%,1,112,1,100%,43830,43940,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198572_LN:i:953581_RC:i:91_XO:i:0_pilon,962889,2,72,2.00E-30,112,88.40%,1,112,1,100%,935347,935457,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198382_LN:i:309524_RC:i:22_XO:i:0_pilon,320460,1,72,2.00E-30,112,88.40%,1,112,1,100%,248237,248346,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198338_LN:i:395293_RC:i:40_XO:i:0_pilon,397888,1,72,2.00E-30,112,88.40%,1,112,1,100%,159638,159747,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197528_LN:i:217158_RC:i:8_XO:i:0_pilon,238940,1,72,2.00E-30,113,88.50%,1,112,1,100%,170432,170541,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197342_LN:i:44341_RC:i:16_XO:i:0_pilon,44940,1,72,2.00E-30,97,91.80%,16,112,1,86.60%,21020,21115,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197048_LN:i:502322_RC:i:54_XO:i:0_pilon,510039,1,72,2.00E-30,97,91.80%,16,112,1,86.60%,65686,65592,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197026_LN:i:765058_RC:i:70_XO:i:0_pilon,766698,3,72,2.00E-30,112,88.40%,1,112,1,100%,674538,674429,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197026_LN:i:765058_RC:i:70_XO:i:0_pilon,766698,3,68,4.00E-28,75,97.30%,38,112,1,67%,666395,666468,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197026_LN:i:765058_RC:i:70_XO:i:0_pilon,766698,3,58,1.00E-22,102,86.30%,1,101,1,90.20%,94234,94333,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196966_LN:i:804025_RC:i:70_XO:i:0_pilon,824978,2,72,2.00E-30,88,94.30%,25,112,1,78.60%,819192,819106,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196966_LN:i:804025_RC:i:70_XO:i:0_pilon,824978,2,49,1.00E-17,115,81.70%,2,112,1,99.10%,403820,403932,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196578_LN:i:932808_RC:i:89_XO:i:0_pilon,948747,2,72,2.00E-30,109,89%,1,109,1,97.30%,392079,392186,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196578_LN:i:932808_RC:i:89_XO:i:0_pilon,948747,2,57,5.00E-22,97,86.60%,16,112,1,86.60%,282605,282699,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196490_LN:i:94257_RC:i:8_XO:i:0_pilon,93798,1,72,2.00E-30,107,89.70%,1,107,1,95.50%,50896,50999,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196338_LN:i:1116459_RC:i:95_XO:i:0_pilon,1124229,1,72,2.00E-30,112,88.40%,1,112,1,100%,435536,435426,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196306_LN:i:979255_RC:i:61_XO:i:0_pilon,991337,2,72,2.00E-30,109,89%,1,109,1,97.30%,170477,170584,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196306_LN:i:979255_RC:i:61_XO:i:0_pilon,991337,2,66,5.00E-27,112,86.60%,1,112,1,100%,243022,243132,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,72,2.00E-30,95,92.60%,18,112,1,84.80%,60272,60362,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,64,7.00E-26,92,90.20%,1,92,1,82.10%,48284,48374,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196264_LN:i:284060_RC:i:36_XO:i:0_pilon,286764,3,56,2.00E-21,84,89.30%,30,112,1,74.10%,280126,280044,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg199040_LN:i:554531_RC:i:37_XO:i:0_pilon,554830,1,71,8.00E-30,111,88.30%,2,112,1,99.10%,75653,75761,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198778_LN:i:51157_RC:i:8_XO:i:0_pilon,49064,1,71,8.00E-30,112,88.40%,1,112,1,100%,38668,38776,1,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198166_LN:i:473396_RC:i:39_XO:i:0_pilon,477897,1,71,8.00E-30,111,88.30%,2,112,1,99.10%,156902,156793,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg197624_LN:i:266724_RC:i:32_XO:i:0_pilon,270517,1,71,8.00E-30,112,88.40%,1,112,1,100%,124193,124086,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196832_LN:i:1091640_RC:i:109_XO:i:0_pilon,1090082,1,71,8.00E-30,112,88.40%,1,112,1,100%,513462,513570,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196708_LN:i:352067_RC:i:40_XO:i:0_pilon,374650,1,71,8.00E-30,112,88.40%,1,112,1,100%,231161,231269,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196514_LN:i:775151_RC:i:49_XO:i:0_pilon,797176,1,71,8.00E-30,112,88.40%,1,112,1,100%,464272,464164,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196436_LN:i:1476343_RC:i:177_XO:i:0_pilon,1493409,1,71,8.00E-30,112,88.40%,1,112,1,100%,1238204,1238312,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196360_LN:i:156835_RC:i:16_XO:i:0_pilon,152884,1,71,8.00E-30,112,88.40%,1,112,1,100%,58096,57988,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg196140_LN:i:1732146_RC:i:148_XO:i:0_pilon,1736452,1,71,8.00E-30,97,91.80%,16,112,1,86.60%,967110,967017,-1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg203256_LN:i:169571_RC:i:6_XO:i:0_pilon,166513,2,70,3.00E-29,92,92.40%,1,92,1,82.10%,6117,6028,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg203256_LN:i:169571_RC:i:6_XO:i:0_pilon,166513,2,61,3.00E-24,92,89.10%,1,92,1,82.10%,66984,66894,-1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg200508_LN:i:304955_RC:i:34_XO:i:0_pilon,302195,1,70,3.00E-29,113,87.60%,1,112,1,100%,45231,45342,1,0%,,,,,,,,,,,,,,,,,,,,,,,,,
Ars-DIR2_5_-2703_-2592,Utg198918_LN:i:183556_RC:i:13_XO:i:0_pilon,183187,1,70,3.00E-29,110,88.20%,1,110,1,98.20%,88849,88957,1,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
